iter	R2	RMSE	MAPE	MAE
907	0.722782204	0.4591846699	0.02665144807	0.3399197006
908	0.7228283482	0.4591464516	0.02664878319	0.3398870714
909	0.7228987959	0.4590880981	0.02664512262	0.3398407067
910	0.7229548681	0.4590416468	0.02664152618	0.3397960703
911	0.7229960257	0.4590075482	0.0266390963	0.339765514
912	0.7230623933	0.4589525579	0.02663528593	0.3397160794
913	0.7231330495	0.4588940069	0.02663149343	0.3396656786
914	0.7231736098	0.4588603923	0.02662919125	0.339635908
915	0.7232431122	0.458802786	0.02662519447	0.3395838953
916	0.7232940667	0.4587605482	0.02662262361	0.3395525304
917	0.7233249188	0.4587349722	0.0266213407	0.3395350331
918	0.7234069082	0.4586669968	0.02661690498	0.3394803569
919	0.7234496271	0.4586315756	0.02661516585	0.3394577727
920	0.7234884078	0.4585994175	0.02661256156	0.3394234928
921	0.7235483063	0.4585497435	0.02660925231	0.3393822922
922	0.7236043178	0.458503288	0.02660618346	0.33934159
923	0.7236491806	0.4584660759	0.02660424536	0.3393162862
924	0.7236867334	0.4584349248	0.02660236834	0.3392918998
925	0.7237316639	0.4583976508	0.02660034584	0.3392664069
926	0.7237990988	0.4583417018	0.02659658313	0.339218619
927	0.7238536971	0.458296398	0.02659335433	0.3391786947
928	0.7238893226	0.4582668348	0.02659161569	0.3391558572
929	0.7239176644	0.4582433144	0.02659015	0.3391369592
930	0.723958769	0.4582092003	0.02658755753	0.3391036299
931	0.7239900239	0.458183259	0.02658590925	0.339083823
932	0.7240332595	0.4581473716	0.02658436063	0.3390639811
933	0.7240692998	0.4581174543	0.0265826387	0.3390432346
934	0.7241083919	0.4580850016	0.02658064331	0.3390171239
935	0.7241502592	0.4580502425	0.02657816579	0.3389841161
936	0.7242201721	0.4579921934	0.02657466911	0.3389401341
937	0.7242721649	0.4579490187	0.02657179975	0.3389048193
938	0.7243099078	0.4579176746	0.02656959376	0.3388754636
939	0.7243569855	0.4578785752	0.02656739699	0.3388455831
940	0.7244004123	0.457842505	0.02656440735	0.3388071516
941	0.7244592343	0.4577936431	0.02656134101	0.3387681975
942	0.7244965501	0.4577626431	0.0265588478	0.3387364302
943	0.7245344102	0.4577311888	0.02655696213	0.3387114881
944	0.7245812688	0.4576922555	0.02655435796	0.3386781899
945	0.7246347896	0.4576477828	0.02655147572	0.3386423758
946	0.7246734246	0.4576156767	0.02654950729	0.3386174173
947	0.7247339687	0.4575653592	0.0265461311	0.3385738585
948	0.7247835529	0.4575241462	0.02654291323	0.3385328419
949	0.7248284729	0.4574868069	0.02654096532	0.3385080611
950	0.7248801548	0.4574438429	0.02653795133	0.3384702723
951	0.7249579792	0.4573791388	0.0265335785	0.3384149091
952	0.7250142732	0.4573323295	0.02653122233	0.3383832265
953	0.7250686952	0.4572870723	0.02652811637	0.3383416817
954	0.7251099928	0.4572527264	0.02652572909	0.3383102518
955	0.7251460509	0.4572227358	0.02652400182	0.338287398
956	0.72520109	0.4571769544	0.02652131154	0.3382518313
957	0.7252275114	0.4571549755	0.02651988361	0.338233645
958	0.7252636441	0.4571249165	0.02651738492	0.338200837
959	0.7253321366	0.4570679317	0.02651404551	0.3381581724
960	0.7253757203	0.457031667	0.02651158503	0.3381263063
961	0.7254254116	0.4569903168	0.02650902269	0.33809357
962	0.7254817988	0.4569433902	0.02650556041	0.3380482476
963	0.7255319274	0.4569016681	0.02650259651	0.3380106247
964	0.7255785891	0.456862828	0.02649986773	0.3379746108
965	0.72562052	0.4568279229	0.02649783618	0.3379489288
966	0.7256610417	0.4567941884	0.02649572143	0.3379227855
967	0.7256982652	0.4567631974	0.02649379024	0.337899154
968	0.7257506432	0.4567195858	0.02649134104	0.3378690436
969	0.7257884754	0.4566880829	0.02648965865	0.3378485561
970	0.7258525252	0.4566347436	0.02648653578	0.3378073664
971	0.7258962801	0.4565983019	0.02648408893	0.3377774661
972	0.7259284177	0.4565715339	0.02648205793	0.3377510239
973	0.7259735407	0.4565339476	0.02647952802	0.3377201315
974	0.7260207314	0.4564946355	0.02647713168	0.3376892355
975	0.7260565878	0.4564647632	0.02647508027	0.3376636195
976	0.7261143671	0.4564166226	0.02647198772	0.3376256825
977	0.726178281	0.4563633648	0.02646879382	0.337586177
978	0.7262282963	0.456321684	0.02646587756	0.3375500361
979	0.726312988	0.4562510967	0.02646184855	0.3374984476
980	0.7263460044	0.4562235758	0.02646026064	0.337477477
981	0.7263956893	0.4561821577	0.02645764983	0.3374429259
982	0.726454126	0.4561334392	0.02645451047	0.337403853
983	0.7265726987	0.4560345694	0.02645036942	0.3373491354
984	0.7266276003	0.4559887834	0.02644741632	0.3373116303
985	0.7266645844	0.4559579373	0.02644592843	0.3372918509
986	0.7266893098	0.4559373144	0.02644475269	0.3372760261
987	0.7267232341	0.4559090172	0.02644342078	0.3372582014
988	0.7267641582	0.455874879	0.02644063026	0.3372234291
989	0.7268024614	0.4558429248	0.02643846605	0.3371947921
990	0.7268530681	0.455800703	0.02643629949	0.3371666812
991	0.726890921	0.4557691193	0.02643455654	0.3371448396
992	0.7269319249	0.4557349039	0.02643257842	0.3371196234
993	0.7269721101	0.4557013693	0.02643057237	0.3370945221
994	0.7270172631	0.4556636861	0.02642789599	0.3370602953
995	0.7270514001	0.4556351945	0.02642598621	0.3370357288
996	0.727076448	0.4556142876	0.02642471835	0.337020189
997	0.7271044746	0.4555908935	0.02642295385	0.336998013
998	0.7271617185	0.4555431075	0.02642012835	0.3369608424
999	0.7271982864	0.4555125787	0.02641824429	0.3369355066
1000	0.7272290743	0.4554868739	0.02641665015	0.3369149358
1001	0.7272620239	0.4554593625	0.0264151311	0.3368943679
1002	0.7272909597	0.4554352013	0.02641374383	0.3368776807
1003	0.7273664646	0.4553721487	0.02640984173	0.3368288708
1004	0.7274080115	0.4553374501	0.02640765793	0.3368017705
1005	0.7274599143	0.4552940988	0.02640481453	0.336765781
1006	0.7274984722	0.4552618911	0.0264026881	0.3367383559
1007	0.7275203818	0.4552435888	0.02640125804	0.3367192755
1008	0.7275893971	0.4551859317	0.0263974497	0.3366697871
1009	0.7276220158	0.4551586787	0.02639556029	0.3366455334
1010	0.7276543624	0.4551316514	0.02639404111	0.3366254532
1011	0.7276915799	0.4551005523	0.02639207059	0.3365988518
1012	0.7277547361	0.4550477737	0.02638868263	0.3365581858
1013	0.7277935519	0.455015333	0.02638634349	0.3365288869
1014	0.7278159167	0.4549966403	0.02638498978	0.3365118931
1015	0.7278674118	0.4549535973	0.02638186338	0.3364743657
1016	0.7279180415	0.4549112738	0.02637911779	0.3364394068
1017	0.7279506055	0.4548840501	0.0263769973	0.3364116472
1018	0.727994336	0.4548474885	0.0263750048	0.3363863152
1019	0.7280487803	0.4548019653	0.02637221273	0.3363489052
1020	0.7281012675	0.4547580744	0.02636929634	0.3363106502
1021	0.728179901	0.4546923113	0.02636647698	0.336273587
1022	0.7282221211	0.4546569977	0.02636421556	0.3362444706
1023	0.7282609965	0.4546244791	0.02636199917	0.3362153755
1024	0.7283043038	0.4545882507	0.02635966903	0.3361847785
1025	0.7283313139	0.4545656542	0.02635836362	0.3361670546
1026	0.7283684	0.4545346263	0.02635605253	0.3361374778
1027	0.7284134523	0.4544969306	0.02635374573	0.3361081249
1028	0.7284414072	0.4544735389	0.02635200078	0.3360858699
1029	0.7284707897	0.4544489513	0.02635054188	0.3360671852
1030	0.7284950832	0.4544286213	0.02634958427	0.3360544853
1031	0.7285398428	0.4543911618	0.02634734625	0.3360263075
1032	0.7285807829	0.4543568961	0.02634540313	0.336003495
1033	0.728643162	0.4543046817	0.02634226454	0.3359639875
1034	0.7286767065	0.4542766007	0.02634025945	0.3359371554
1035	0.728708628	0.4542498769	0.02633829402	0.3359120064
1036	0.7287438641	0.4542203762	0.02633659363	0.3358904832
1037	0.7287834787	0.4541872076	0.02633433147	0.3358624293
1038	0.7288313495	0.4541471229	0.02633193381	0.3358301862
1039	0.7288743318	0.4541111286	0.02632987404	0.3358046872
1040	0.7289284322	0.4540658196	0.02632778689	0.3357783189
1041	0.7289604003	0.4540390443	0.0263263752	0.3357594736
1042	0.7289979132	0.4540076229	0.02632434961	0.3357328985
1043	0.7290405707	0.4539718896	0.02632216502	0.335706069
1044	0.7290767519	0.4539415792	0.02632022123	0.335680879
1045	0.7290994843	0.4539225343	0.02631897932	0.3356656002
1046	0.7291448114	0.4538845575	0.02631691072	0.3356401479
1047	0.7292179595	0.4538232645	0.02631364538	0.3355962585
1048	0.7292679515	0.4537813701	0.0263112044	0.3355660261
1049	0.7293186653	0.4537388667	0.02630880071	0.3355359872
1050	0.729348403	0.4537139415	0.02630727366	0.3355170364
1051	0.7293959836	0.4536740583	0.02630437582	0.3354797086
1052	0.7294370269	0.453639652	0.02630214348	0.3354514777
1053	0.7294838074	0.453600433	0.02629942335	0.335415778
1054	0.7295276857	0.453563644	0.02629713901	0.3353853338
1055	0.7295875825	0.4535134198	0.02629389746	0.3353440745
1056	0.7296353959	0.4534733237	0.02629116213	0.3353099879
1057	0.7296693417	0.4534448548	0.02628945433	0.3352885336
1058	0.7297192644	0.4534029833	0.02628638336	0.3352489816
1059	0.7297414664	0.4533843608	0.02628516897	0.3352331891
1060	0.7297728828	0.453358008	0.02628385549	0.3352156646
1061	0.7298187411	0.4533195383	0.02628133938	0.3351828366
1062	0.7298769045	0.4532707414	0.026277778	0.3351355536
1063	0.7299566244	0.4532038508	0.02627333324	0.335077888
1064	0.7300274526	0.4531444128	0.02626946231	0.3350302739
1065	0.7300563986	0.4531201194	0.0262680712	0.3350113528
1066	0.7300961693	0.4530867391	0.02626572458	0.3349823169
1067	0.7301719596	0.4530231202	0.02626194136	0.3349331816
1068	0.7302342484	0.4529708278	0.02625816964	0.3348860509
1069	0.7302657648	0.452944367	0.0262567251	0.3348668579
1070	0.7303236175	0.4528957906	0.02625411734	0.3348340089
1071	0.7303443917	0.4528783462	0.02625293968	0.3348187454
1072	0.7303896992	0.4528402982	0.02625012277	0.3347836402
1073	0.7304215622	0.4528135388	0.02624824911	0.3347585166
1074	0.7304808536	0.4527637398	0.0262446204	0.3347117865
1075	0.730520757	0.4527302218	0.02624229146	0.3346808413
1076	0.7305818666	0.4526788863	0.02623919859	0.3346417206
1077	0.7306153972	0.4526507162	0.02623708316	0.3346151472
1078	0.7306448325	0.4526259853	0.02623558638	0.3345956855
1079	0.7306698267	0.4526049845	0.02623364816	0.3345707898
1080	0.7307072289	0.4525735566	0.02623173523	0.3345466067
1081	0.7307430119	0.4525434871	0.02622982768	0.3345212982
1082	0.7307670336	0.4525232999	0.02622873607	0.33450765
1083	0.7307981455	0.4524971529	0.02622669198	0.3344811323
1084	0.7308424075	0.4524599517	0.02622453853	0.3344524469
1085	0.7308795183	0.4524287586	0.0262225126	0.3344267176
1086	0.730908473	0.4524044195	0.02622090164	0.3344060443
1087	0.7309337299	0.4523831877	0.02621953297	0.3343876451
1088	0.7309712872	0.4523516139	0.02621722429	0.3343586194
1089	0.7309956028	0.452331171	0.02621604975	0.3343426529
1090	0.731047631	0.4522874262	0.02621385455	0.3343147252
1091	0.731086643	0.4522546225	0.02621158221	0.3342843671
1092	0.7311342339	0.4522146018	0.02620911575	0.3342528778
1093	0.7311689419	0.4521854126	0.02620706121	0.3342268006
1094	0.7312090369	0.4521516906	0.02620485606	0.3341986494
1095	0.7312402491	0.4521254377	0.02620340994	0.3341804225
1096	0.7312634138	0.4521059527	0.02620242882	0.3341684884
1097	0.7313353603	0.4520454295	0.02619889394	0.3341233625
1098	0.7313775343	0.4520099478	0.02619670935	0.3340952587
1099	0.7314228974	0.4519717801	0.02619433073	0.3340646038
1100	0.7314527106	0.451946694	0.02619249734	0.3340408016
1101	0.7314850901	0.4519194469	0.02619110051	0.3340229994
1102	0.7315328152	0.4518792837	0.02618873173	0.3339916974
1103	0.7315762939	0.4518426909	0.02618632425	0.3339611505
1104	0.7316051899	0.4518183696	0.0261846264	0.3339387304
1105	0.7316301135	0.4517973909	0.02618308055	0.3339189045
1106	0.7316913999	0.4517458004	0.02617983036	0.3338774884
1107	0.7317349659	0.4517091234	0.02617750891	0.3338487641
1108	0.7317972529	0.4516566804	0.0261748589	0.3338138778
1109	0.7318260457	0.451632436	0.02617321996	0.3337926332
1110	0.7318526405	0.4516100413	0.02617143151	0.3337698825
1111	0.7318843549	0.451583334	0.02616952231	0.33374536
1112	0.7319327799	0.4515425514	0.0261672245	0.3337157934
1113	0.7319661175	0.451514473	0.026165415	0.3336922406
1114	0.7320318743	0.4514590846	0.0261612534	0.3336391048
1115	0.7320556884	0.4514390237	0.02616012132	0.3336239243
1116	0.7320922153	0.4514082519	0.02615757469	0.333591619
1117	0.7321210025	0.4513839989	0.02615623237	0.3335760347
1118	0.7321495548	0.4513599426	0.02615478693	0.3335578373
1119	0.7321879576	0.4513275848	0.02615270296	0.3335301318
1120	0.7322294687	0.4512926053	0.02615083259	0.3335073334
1121	0.7322762522	0.4512531798	0.02614848599	0.3334779761
1122	0.7323288762	0.4512088283	0.02614537486	0.3334388297
1123	0.7323689425	0.4511750575	0.02614297825	0.3334101037
1124	0.7323968397	0.4511515422	0.02614143146	0.3333897206
1125	0.7324445884	0.4511112907	0.02613894022	0.3333567065
1126	0.7324673197	0.4510921273	0.02613790216	0.3333437753
1127	0.7325131321	0.451053503	0.02613584791	0.3333177826
1128	0.7325872766	0.450990985	0.02613269881	0.3332747483
1129	0.7326161014	0.450966678	0.02613085374	0.3332510599
1130	0.7326505089	0.4509376613	0.02612872623	0.3332242832
1131	0.7326851212	0.4509084701	0.02612699946	0.3332024606
1132	0.7327054517	0.450891323	0.02612544405	0.3331832811
1133	0.7327473268	0.4508560027	0.02612315321	0.3331545638
1134	0.7327874971	0.4508221177	0.02612053559	0.3331210351
1135	0.7328181872	0.4507962279	0.02611881601	0.333099722
1136	0.7328553486	0.450764877	0.02611678705	0.3330732531
1137	0.7328814135	0.4507428862	0.02611517205	0.3330527741
1138	0.7329138673	0.4507155037	0.02611356073	0.3330323198
1139	0.7329452261	0.4506890434	0.02611223726	0.3330163978
1140	0.7329704903	0.4506677247	0.0261112481	0.3330033636
1141	0.733008333	0.4506357898	0.02610894567	0.3329740097
1142	0.7330622408	0.450590294	0.02610598716	0.332936394
1143	0.733101453	0.4505571978	0.02610427194	0.3329157329
1144	0.7331196952	0.4505418	0.02610345992	0.3329061263
1145	0.7331512874	0.4505151326	0.02610206715	0.3328889313
1146	0.7332060809	0.4504688768	0.02610007866	0.3328627984
1147	0.7332689586	0.4504157907	0.02609699634	0.332822873
1148	0.7333143281	0.4503774824	0.0260946653	0.3327930839
1149	0.7333436812	0.450352696	0.02609296527	0.3327715167
1150	0.7333660221	0.45033383	0.02609198998	0.3327594794
1151	0.7333964794	0.4503081087	0.02609029537	0.3327369507
1152	0.7334226972	0.4502859665	0.02608910741	0.3327226728
1153	0.733466852	0.4502486731	0.0260866732	0.3326924087
1154	0.7335169699	0.4502063396	0.02608372448	0.3326540385
1155	0.7335583965	0.4501713444	0.02608177217	0.3326291485
1156	0.7335960396	0.450139543	0.02607968524	0.3326029167
1157	0.7336885383	0.4500613892	0.02607433223	0.3325338681
1158	0.7337185234	0.4500360514	0.02607247721	0.3325097332
1159	0.7337602976	0.4500007493	0.02607037181	0.3324822663
1160	0.7337894886	0.4499760791	0.02606874052	0.3324611772
1161	0.7338179029	0.4499520641	0.02606733664	0.3324435312
1162	0.7338603335	0.4499162005	0.02606553463	0.3324198548
1163	0.7339073692	0.4498764412	0.02606315024	0.3323887257
1164	0.7339690474	0.4498242993	0.02605979026	0.332345595
1165	0.7339966478	0.4498009642	0.02605810038	0.3323236748
1166	0.7340214075	0.44978003	0.02605650455	0.3323017622
1167	0.7340507284	0.4497552379	0.02605481023	0.3322796269
1168	0.7340918403	0.4497204737	0.02605272496	0.3322529993
1169	0.7341245483	0.4496928139	0.02605073613	0.3322262114
1170	0.7341628756	0.4496604001	0.02604845472	0.3321961931
1171	0.7342000075	0.4496289949	0.02604698931	0.3321765147
1172	0.7342439879	0.4495917946	0.02604489964	0.3321502523
1173	0.7342966542	0.4495472434	0.0260417557	0.3321109244
1174	0.7343227384	0.4495251767	0.02604062263	0.3320957773
1175	0.7343514352	0.4495008986	0.02603928736	0.3320781872
1176	0.7343848626	0.4494726166	0.02603758836	0.3320556298
1177	0.7344308336	0.449433719	0.02603537564	0.3320268128
1178	0.7344569565	0.449411614	0.02603380919	0.3320066631
1179	0.734490679	0.4493830767	0.02603202906	0.3319833688
1180	0.7345392026	0.449342011	0.02602943811	0.3319502448
1181	0.7345766982	0.4493102757	0.02602683019	0.3319166724
1182	0.7346289915	0.4492660123	0.02602416792	0.3318824891
1183	0.7346716454	0.4492299049	0.02602207585	0.3318557025
1184	0.7346973287	0.449208162	0.02602072026	0.3318380777
1185	0.7347270098	0.4491830335	0.02601910488	0.3318170816
1186	0.7347721848	0.4491447847	0.02601684044	0.3317869357
1187	0.7348143683	0.4491090659	0.02601452407	0.3317591978
1188	0.7348570141	0.4490729527	0.02601201905	0.3317274711
1189	0.7348841797	0.4490499469	0.02601047842	0.3317087156
1190	0.734922884	0.4490171673	0.02600825946	0.3316792845
1191	0.7349762717	0.448971948	0.02600519068	0.3316412547
1192	0.735037884	0.4489197569	0.02600172207	0.3315970428
1193	0.7350702839	0.4488923087	0.02599990652	0.3315724009
1194	0.7351098128	0.4488588189	0.0259980826	0.3315502127
1195	0.7351562027	0.4488195132	0.02599587357	0.3315216878
1196	0.7351917677	0.448789377	0.0259937576	0.3314948065
1197	0.7352146566	0.4487699808	0.02599266545	0.331481637
1198	0.7352921324	0.4487043212	0.02598992566	0.3314457536
1199	0.7353272637	0.4486745449	0.02598833119	0.3314253015
1200	0.7353656114	0.4486420401	0.02598618173	0.3313990632
1201	0.7353885456	0.4486225992	0.02598483621	0.3313815327
1202	0.7354383107	0.4485804113	0.02598249879	0.331353222
1203	0.7354669672	0.4485561163	0.02598095612	0.3313340202
1204	0.7355063659	0.4485227117	0.0259784548	0.331300641
1205	0.7355292154	0.4485033375	0.02597721484	0.331284612
1206	0.7355655206	0.4484725523	0.02597542711	0.3312616944
1207	0.735597148	0.4484457319	0.02597357159	0.3312390761
1208	0.7356438152	0.4484061547	0.02597103712	0.331207849
1209	0.7356909131	0.4483662088	0.02596837361	0.3311730552
1210	0.7357239014	0.4483382277	0.02596652446	0.3311487922
1211	0.7357461584	0.4483193481	0.02596517053	0.3311308774
1212	0.7357870839	0.4482846307	0.02596324551	0.3311065337
1213	0.7358281943	0.4482497537	0.02596098138	0.3310777158
1214	0.7358651522	0.4482183974	0.02595946974	0.3310585915
1215	0.7358922623	0.4481953948	0.02595820197	0.3310429496
1216	0.7359417687	0.4481533863	0.02595573006	0.3310110657
1217	0.7359659366	0.4481328772	0.02595423804	0.3309909587
1218	0.7359921192	0.4481106573	0.02595290475	0.3309743218
1219	0.7360222406	0.4480850935	0.02595070411	0.3309464492
1220	0.7360715325	0.4480432567	0.02594830892	0.3309178344
1221	0.7360976756	0.4480210659	0.02594700341	0.3309015018
1222	0.7361323636	0.4479916204	0.02594514451	0.3308768059
1223	0.7361665608	0.4479625897	0.02594281259	0.3308474797
1224	0.7361940525	0.44793925	0.02594084665	0.3308223352
1225	0.736242212	0.4478983611	0.02593850631	0.3307911849
1226	0.7362727149	0.4478724611	0.0259364904	0.3307662913
1227	0.7362929155	0.4478553081	0.02593558634	0.3307543544
1228	0.7363372925	0.4478176236	0.02593258937	0.3307165906
1229	0.736375042	0.4477855647	0.02593039518	0.3306892587
1230	0.7363926317	0.4477706257	0.02592954041	0.3306785969
1231	0.7364458758	0.4477254026	0.02592663021	0.3306405025
1232	0.7364924749	0.4476858196	0.02592459521	0.3306141906
1233	0.7365232751	0.4476596548	0.02592277553	0.3305897665
1234	0.7365530842	0.4476343306	0.02592053059	0.3305617173
1235	0.7365937076	0.4475998167	0.02591776123	0.3305253864
1236	0.7366239771	0.4475740978	0.02591607647	0.3305049859
1237	0.7366631825	0.4475407843	0.02591380624	0.3304758567
1238	0.7366916982	0.4475165524	0.02591222979	0.3304553049
1239	0.736731408	0.447482806	0.02590964989	0.3304234436
1240	0.7367546459	0.4474630566	0.02590805486	0.3304033514
1241	0.7368023006	0.4474225531	0.02590516339	0.3303672888
1242	0.7368378412	0.4473923435	0.02590310599	0.3303400859
1243	0.7368898785	0.447348108	0.02590036205	0.3303058715
1244	0.7369201216	0.4473223971	0.02589841401	0.3302814493
1245	0.7369598937	0.447288583	0.02589672331	0.3302588425
1246	0.736980608	0.4472709707	0.02589556364	0.3302436975
1247	0.7370052084	0.4472500535	0.025894376	0.3302286254
1248	0.7370404936	0.4472200493	0.02589260385	0.3302057163
1249	0.7370634735	0.4472005078	0.02589132463	0.3301896832
1250	0.7370843886	0.4471827213	0.02589036257	0.3301770243
1251	0.737116883	0.4471550862	0.02588871303	0.3301563259
1252	0.7371356967	0.4471390852	0.02588770092	0.3301436594
1253	0.7371703689	0.4471095951	0.02588568105	0.3301176217
1254	0.7372049963	0.4470801411	0.02588407001	0.3300977816
1255	0.7372283468	0.4470602781	0.02588294187	0.3300828257
1256	0.7372575275	0.4470354545	0.02588151478	0.3300641636
1257	0.737286243	0.4470110252	0.02587988682	0.3300436949
1258	0.7373115435	0.4469895002	0.02587838704	0.3300244421
1259	0.7373377732	0.4469671835	0.02587670364	0.3300025477
1260	0.7373800664	0.4469311973	0.02587472494	0.3299765194
1261	0.7374171805	0.4468996155	0.02587298655	0.3299546852
1262	0.7374501345	0.4468715717	0.02587146959	0.3299350794
1263	0.7374824408	0.4468440775	0.0258696525	0.329912003
1264	0.7375283183	0.4468050306	0.02586743796	0.3298855223
1265	0.7375497672	0.4467867741	0.0258662128	0.3298695932
1266	0.7375729042	0.4467670797	0.02586495232	0.3298532034
1267	0.7375953536	0.4467479699	0.0258636308	0.3298354277
1268	0.7376422111	0.4467080803	0.02586096263	0.3298002439
1269	0.7376615805	0.4466915902	0.02585996668	0.3297879766
1270	0.7376964301	0.4466619195	0.02585835007	0.3297662846
1271	0.7377254386	0.4466372204	0.0258567564	0.3297454285
1272	0.7377567135	0.44661059	0.02585503257	0.3297233902
1273	0.7378344213	0.4465444153	0.02585243779	0.3296891548
1274	0.7378977034	0.4464905182	0.02584912734	0.3296473072
1275	0.7379355107	0.4464583147	0.02584710294	0.3296222509
1276	0.7379796344	0.4464207281	0.02584485501	0.3295932594
1277	0.7380600741	0.4463521977	0.02584210219	0.3295580924
1278	0.7381173804	0.4463033693	0.02583892803	0.3295184988
1279	0.7381433905	0.4462812054	0.02583761574	0.3295009122
1280	0.7381632257	0.4462643026	0.02583662047	0.3294875649
1281	0.7381911484	0.4462405067	0.02583498921	0.3294660154
1282	0.7382206353	0.4462153766	0.02583328774	0.3294443406
1283	0.7382546921	0.4461863499	0.02583149638	0.3294218698
1284	0.7382943245	0.4461525688	0.02582931523	0.3293936976
1285	0.7383140731	0.4461357349	0.02582848047	0.3293837519
1286	0.7383526161	0.4461028786	0.0258261692	0.3293548298
1287	0.7383776422	0.4460815436	0.02582474378	0.329336273
1288	0.738413001	0.4460513982	0.02582300003	0.3293138066
1289	0.7384420566	0.4460266251	0.02582097727	0.3292876486
1290	0.7384694756	0.4460032461	0.02581942074	0.3292688206
1291	0.7384975841	0.4459792779	0.02581809047	0.3292514604
1292	0.7385246464	0.4459562006	0.02581652655	0.3292312652
1293	0.7385535054	0.4459315899	0.02581478874	0.3292087535
1294	0.7386134136	0.4458804963	0.02581122803	0.3291629024
1295	0.7386402255	0.4458576274	0.02580967088	0.3291421337
1296	0.7386601287	0.4458406505	0.02580884577	0.3291319998
1297	0.7386814558	0.4458224584	0.02580772356	0.3291170613
1298	0.7387373051	0.4457748149	0.02580461368	0.3290754206
1299	0.7387550849	0.4457596465	0.0258038735	0.3290659167
1300	0.7387810373	0.4457375048	0.02580260795	0.3290488465
1301	0.7388125812	0.4457105911	0.02580096391	0.3290275966
1302	0.7388367884	0.4456899361	0.02579966383	0.3290109829
1303	0.7388781934	0.4456546047	0.02579745518	0.3289824427
1304	0.7389035542	0.4456329626	0.02579638534	0.3289683906
1305	0.7389391204	0.4456026099	0.02579447168	0.328944136
1306	0.7389796938	0.4455679812	0.02579194022	0.3289119194
1307	0.738997226	0.4455530171	0.02579097397	0.3288992777
1308	0.739048318	0.4455094058	0.0257889984	0.3288734625
1309	0.7390781712	0.4454839217	0.02578751241	0.3288554642
1310	0.7391120346	0.4454550125	0.02578587506	0.3288337841
1311	0.739143254	0.4454283588	0.02578416245	0.328812176
1312	0.7391741776	0.4454019561	0.02578255017	0.3287915202
1313	0.7392083717	0.4453727591	0.02578039782	0.3287643174
1314	0.7392344841	0.4453504616	0.02577892832	0.3287453578
1315	0.7392614374	0.4453274448	0.02577753389	0.3287278737
1316	0.7392760829	0.4453149378	0.0257769113	0.3287199065
1317	0.7393128299	0.4452835548	0.02577456865	0.3286894517
1318	0.7393408311	0.4452596395	0.02577296193	0.3286689085
1319	0.7393703831	0.4452343984	0.02577139728	0.3286498372
1320	0.7394011627	0.4452081072	0.02576997481	0.3286317974
1321	0.7394270685	0.4451859778	0.02576849393	0.328612357
1322	0.7394534917	0.4451634054	0.0257669064	0.3285921276
1323	0.7394933726	0.4451293343	0.02576490233	0.3285656989
1324	0.7395301853	0.4450978822	0.02576252485	0.3285351985
1325	0.7395842111	0.4450517194	0.02576008279	0.3285022039
1326	0.7396401259	0.4450039375	0.02575683773	0.3284598761
1327	0.7396656763	0.4449821017	0.02575519694	0.3284382225
1328	0.7396828802	0.4449673984	0.02575426563	0.3284258275
1329	0.7397130012	0.4449416544	0.02575232611	0.3284021349
1330	0.7397333447	0.4449242661	0.02575105907	0.328385847
1331	0.73976384	0.4448981996	0.02574953259	0.3283657701
1332	0.7397921456	0.4448740034	0.0257481542	0.3283487349
1333	0.7398368538	0.4448357832	0.02574594019	0.328322459
1334	0.7398664018	0.4448105214	0.02574462825	0.3283056804
1335	0.7399032646	0.4447790039	0.0257427378	0.3282816314
1336	0.7399230462	0.4447620898	0.02574187266	0.3282707369
1337	0.7399623116	0.4447285143	0.02573993343	0.328245274
1338	0.739989639	0.4447051454	0.02573884176	0.3282315726
1339	0.7400054242	0.4446916462	0.02573809739	0.328221955
1340	0.7400392941	0.4446626799	0.02573627239	0.3281980349
1341	0.7400873578	0.4446215716	0.02573335992	0.3281614543
1342	0.7401111956	0.4446011819	0.02573214792	0.3281461643
1343	0.740131055	0.4445841945	0.02573113873	0.3281332234
1344	0.7401767111	0.4445451385	0.02572873755	0.3281036116
1345	0.7402094522	0.4445171284	0.02572657553	0.3280763948
1346	0.7402357409	0.4444946371	0.02572508868	0.3280578313
1347	0.7402696078	0.4444656605	0.02572321841	0.328033566
1348	0.7403038591	0.4444363532	0.02572121113	0.3280086375
1349	0.7403299938	0.4444139895	0.02571950491	0.3279863125
1350	0.7403490612	0.4443976727	0.02571863107	0.3279744019
1351	0.7403808227	0.4443704917	0.02571693683	0.3279522168
1352	0.7404109634	0.4443446962	0.02571561769	0.327935227
1353	0.7404554131	0.4443066517	0.02571304994	0.3279023789
1354	0.7404925023	0.4442749046	0.02571085766	0.3278742918
1355	0.7405106899	0.4442593358	0.02570944215	0.3278566509
1356	0.7405393956	0.4442347623	0.02570766602	0.3278338337
1357	0.7405751816	0.4442041258	0.02570581473	0.3278093646
1358	0.7406247946	0.4441616484	0.02570290032	0.327771521
1359	0.7406687912	0.4441239763	0.02570067177	0.3277429276
1360	0.7407041189	0.4440937246	0.02569920834	0.3277245641
1361	0.7407288009	0.4440725878	0.02569792463	0.327707772
1362	0.7407874497	0.444022359	0.02569441318	0.3276619135
1363	0.7408129836	0.444000489	0.02569286867	0.3276425752
1364	0.7408492891	0.4439693914	0.02569102098	0.3276197645
